Time,Bus01,Bus02,Bus03,Bus04,Bus05,Bus06,Bus07,Bus08,Bus09,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
7.591667,1.022382,1.025764,1.008813,0.983723,0.985073,0.98756,0.976578,0.975418,1.005651,0.998502,0.993498,0.981444,0.995354,0.991948,0.995046,1.011136,1.012752,1.009796,1.032554,0.978493
7.601667,1.023093,1.026767,1.009739,0.984466,0.985727,0.988197,0.977222,0.976061,1.006111,0.999108,0.994119,0.982075,0.99599,0.992665,0.995883,1.011999,1.0137,1.010743,1.033244,0.979093
7.611667,1.023811,1.027787,1.010686,0.985233,0.986403,0.988857,0.977886,0.976724,1.006582,0.999737,0.994762,0.982729,0.996649,0.993407,0.99675,1.012894,1.014676,1.011717,1.033968,0.979724
7.621667,1.024536,1.028823,1.011652,0.986019,0.9871,0.989537,0.97857,0.977406,1.007063,1.000389,0.995427,0.983405,0.997331,0.994172,0.997643,1.013818,1.015677,1.012713,1.034721,0.980384
7.631667,1.025265,1.02987,1.012634,0.986824,0.987815,0.990237,0.979272,0.978105,1.007553,1.001061,0.996113,0.984101,0.998033,0.994958,0.998561,1.014769,1.0167,1.01373,1.035503,0.981071
7.641666,1.025997,1.030928,1.013629,0.987646,0.988547,0.990954,0.97999,0.97882,1.00805,1.001753,0.996817,0.984815,0.998755,0.995762,0.9995,1.015744,1.017743,1.014763,1.03631,0.981781
7.651666,1.02673,1.031992,1.014636,0.988483,0.989295,0.991687,0.980722,0.979548,1.008552,1.002462,0.997539,0.985546,0.999495,0.996584,1.000459,1.01674,1.018802,1.015812,1.03714,0.982514
7.661666,1.027463,1.033061,1.015651,0.989332,0.990056,0.992434,0.981467,0.980288,1.009059,1.003188,0.998276,0.986293,1.00025,0.997421,1.001434,1.017754,1.019875,1.016871,1.03799,0.983267
7.671666,1.028193,1.034133,1.016672,0.990191,0.99083,0.993194,0.982223,0.981039,1.009569,1.003929,0.999028,0.987053,1.001019,0.99827,1.002422,1.018782,1.020958,1.017939,1.038857,0.984036
7.681666,1.028919,1.035204,1.017696,0.991059,0.991613,0.993964,0.982988,0.981798,1.010081,1.004683,0.999792,0.987824,1.001801,0.99913,1.003422,1.019823,1.022048,1.019014,1.039739,0.98482
7.691666,1.029639,1.036272,1.018721,0.991933,0.992405,0.994744,0.983761,0.982564,1.010593,1.005449,1.000567,0.988606,1.002594,0.999999,1.004429,1.020873,1.023143,1.020091,1.040633,0.985617
7.701666,1.030353,1.037335,1.019744,0.992812,0.993204,0.995531,0.984539,0.983335,1.011104,1.006224,1.001351,0.989396,1.003395,1.000874,1.005441,1.021929,1.024238,1.021168,1.041537,0.986423
7.711666,1.031058,1.038391,1.020762,0.993693,0.994007,0.996324,0.985321,0.984109,1.011613,1.007008,1.002142,0.990193,1.004204,1.001754,1.006457,1.022988,1.025333,1.022242,1.042447,0.987236
7.721666,1.031753,1.039437,1.021775,0.994574,0.994814,0.997121,0.986106,0.984884,1.012118,1.007799,1.00294,0.990995,1.005018,1.002637,1.007472,1.024047,1.026423,1.023311,1.043361,0.988055
7.731666,1.032437,1.040471,1.022778,0.995454,0.995622,0.99792,0.986891,0.985659,1.012618,1.008594,1.003741,0.991801,1.005836,1.003521,1.008485,1.025104,1.027506,1.024372,1.044277,0.988875
7.741666,1.033108,1.041491,1.02377,0.99633,0.99643,0.99872,0.987675,0.986433,1.013112,1.009393,1.004545,0.992608,1.006656,1.004403,1.009492,1.026155,1.02858,1.025422,1.045191,0.989696
7.751666,1.033766,1.042495,1.024749,0.997201,0.997235,0.999519,0.988456,0.987202,1.013599,1.010194,1.005349,0.993415,1.007477,1.005281,1.010493,1.027198,1.029641,1.02646,1.046102,0.990515
7.761666,1.034409,1.043481,1.025712,0.998065,0.998038,1.000316,0.989233,0.987967,1.014077,1.010995,1.006153,0.994221,1.008296,1.006155,1.011483,1.028232,1.030687,1.027482,1.047007,0.991329
7.771666,1.035037,1.044447,1.026658,0.99892,0.998835,1.001108,0.990004,0.988725,1.014546,1.011794,1.006955,0.995023,1.009112,1.007022,1.012461,1.029252,1.031717,1.028487,1.047904,0.992137
7.781666,1.035648,1.045392,1.027586,0.999765,0.999625,1.001895,0.990767,0.989475,1.015005,1.012591,1.007753,0.995821,1.009924,1.007881,1.013426,1.030257,1.032727,1.029472,1.04879,0.992936
7.791666,1.036241,1.046314,1.028492,1.000597,1.000407,1.002674,0.991522,0.990215,1.015452,1.013383,1.008545,0.996613,1.01073,1.008729,1.014374,1.031245,1.033716,1.030436,1.049664,0.993725
7.801666,1.036816,1.047212,1.029377,1.001416,1.00118,1.003445,0.992266,0.990944,1.015886,1.01417,1.009331,0.997397,1.011529,1.009566,1.015304,1.032213,1.034682,1.031377,1.050523,0.994501
7.811666,1.037373,1.048085,1.030237,1.00222,1.001941,1.004207,0.992999,0.991661,1.016308,1.014949,1.010109,0.998172,1.012319,1.010389,1.016215,1.033161,1.035624,1.032293,1.051367,0.995264
7.821666,1.037907,1.048926,1.03107,1.003009,1.002694,1.00496,0.993723,0.992368,1.016717,1.015724,1.010881,0.998941,1.013102,1.0112,1.017103,1.034082,1.036534,1.033178,1.052189,0.996008
7.831666,1.038441,1.049771,1.031907,1.003804,1.003452,1.00572,0.99445,0.993078,1.017121,1.016507,1.01166,0.999717,1.013892,1.012018,1.018,1.035014,1.037453,1.034071,1.053028,0.996765
7.841666,1.038929,1.050545,1.032673,1.004543,1.004164,1.006434,0.995132,0.993742,1.017495,1.017247,1.012396,1.000448,1.014638,1.012781,1.018824,1.035867,1.03829,1.034885,1.053789,0.997456
7.851666,1.039421,1.051331,1.033454,1.005299,1.004891,1.007164,0.995826,0.994418,1.017867,1.018005,1.013148,1.001196,1.0154,1.013563,1.019671,1.036745,1.039148,1.035717,1.054584,0.998174
7.861666,1.039868,1.052046,1.034163,1.005997,1.005569,1.007848,0.996474,0.995047,1.01821,1.018719,1.013855,1.001897,1.016115,1.014287,1.020442,1.03754,1.039922,1.03647,1.055298,0.998823
7.871666,1.040318,1.052772,1.034886,1.00671,1.00626,1.008544,0.997133,0.995686,1.018549,1.019448,1.014577,1.002613,1.016846,1.015029,1.021235,1.03836,1.040717,1.03724,1.056046,0.999498
7.881666,1.040724,1.053427,1.035535,1.007364,1.006903,1.009194,0.997744,0.996278,1.018859,1.020131,1.015253,1.00328,1.017528,1.015712,1.021949,1.039095,1.041426,1.037929,1.056709,1.000101
7.891666,1.041131,1.054092,1.036199,1.008032,1.007557,1.009854,0.998365,0.996877,1.019166,1.020828,1.015941,1.003961,1.018224,1.016411,1.022686,1.039854,1.042156,1.038636,1.057406,1.000731
7.901666,1.041497,1.054687,1.03679,1.008641,1.008161,1.010467,0.998938,0.99743,1.019443,1.021478,1.016582,1.004593,1.01887,1.01705,1.023343,1.040526,1.042799,1.039261,1.058016,1.001285
7.911666,1.041863,1.055291,1.037393,1.009262,1.008775,1.011089,0.999518,0.997989,1.019716,1.02214,1.017234,1.005237,1.019528,1.017704,1.024021,1.041223,1.043461,1.039902,1.05866,1.001866
7.921666,1.04219,1.055829,1.037927,1.009826,1.00934,1.011664,1.000051,0.998502,1.019962,1.022755,1.017838,1.005831,1.020136,1.018299,1.02462,1.041833,1.044039,1.040464,1.059217,1.002371
7.931666,1.042517,1.056374,1.038471,1.0104,1.009913,1.012247,1.000591,0.99902,1.020203,1.023379,1.018451,1.006436,1.020754,1.018906,1.02524,1.042466,1.044635,1.041041,1.059807,1.002902
7.941666,1.042806,1.056855,1.038949,1.010918,1.010438,1.012783,1.001085,0.999493,1.020419,1.023957,1.019018,1.006991,1.021323,1.019456,1.025781,1.043013,1.045149,1.041542,1.06031,1.003357
7.951666,1.043096,1.057343,1.039436,1.011445,1.010969,1.013325,1.001582,0.999969,1.020629,1.024542,1.019592,1.007555,1.021901,1.020017,1.026342,1.043583,1.045679,1.042056,1.060845,1.003838
7.961666,1.043351,1.057773,1.039861,1.011918,1.011455,1.013822,1.002037,1.000402,1.020817,1.025082,1.02012,1.008072,1.02243,1.020522,1.026827,1.04407,1.046131,1.042498,1.061295,1.004244
7.971666,1.043605,1.058206,1.040294,1.012399,1.011945,1.014324,1.002494,1.000838,1.020999,1.025628,1.020653,1.008595,1.022966,1.021037,1.02733,1.044577,1.046599,1.042952,1.061776,1.004674
7.981666,1.04383,1.058587,1.04067,1.012829,1.012391,1.014783,1.002911,1.001234,1.021161,1.02613,1.021143,1.009073,1.023456,1.021498,1.027761,1.045006,1.046992,1.043338,1.062175,1.005032
7.991666,1.044052,1.058971,1.041052,1.013265,1.01284,1.015244,1.003328,1.00163,1.021318,1.026635,1.021636,1.009555,1.023951,1.021967,1.028208,1.045454,1.047399,1.043735,1.062603,1.005413
8.001666,1.044248,1.059307,1.041383,1.013654,1.013249,1.015666,1.003708,1.001989,1.021457,1.027099,1.022087,1.009994,1.024402,1.022386,1.028587,1.045827,1.047738,1.04407,1.062953,1.005724
8.011666,1.044441,1.059645,1.041718,1.014047,1.013659,1.016088,1.004087,1.002348,1.021591,1.027565,1.02254,1.010436,1.024855,1.022811,1.028981,1.046217,1.048088,1.044414,1.06333,1.006057
8.021666,1.044616,1.059947,1.042012,1.014401,1.014035,1.016477,1.004435,1.002676,1.021711,1.027995,1.022958,1.010841,1.025272,1.023194,1.029317,1.046544,1.048381,1.044707,1.063638,1.006329
8.031666,1.044781,1.060237,1.042297,1.014746,1.014402,1.016857,1.004774,1.002995,1.021826,1.028416,1.023367,1.011238,1.025679,1.023568,1.029647,1.046865,1.048666,1.044991,1.06395,1.006601
8.041666,1.044935,1.060508,1.042561,1.015071,1.014749,1.017217,1.005094,1.003297,1.021932,1.028816,1.023755,1.011614,1.026066,1.02392,1.02995,1.047156,1.048924,1.04525,1.064231,1.006845
8.051666,1.04508,1.060763,1.042809,1.015379,1.015081,1.017562,1.0054,1.003584,1.022031,1.029199,1.024126,1.011973,1.026435,1.024255,1.030232,1.047426,1.04916,1.045491,1.064495,1.007072
8.061666,1.045215,1.061003,1.043041,1.015671,1.015397,1.01789,1.00569,1.003857,1.022124,1.029564,1.02448,1.012315,1.026786,1.024571,1.030493,1.047672,1.049375,1.045711,1.064737,1.007278
8.071666,1.045343,1.061228,1.043257,1.015945,1.015696,1.018202,1.005966,1.004115,1.022213,1.029912,1.024816,1.012639,1.02712,1.024869,1.030733,1.047897,1.04957,1.045913,1.06496,1.007466
8.081666,1.045463,1.06144,1.043459,1.016205,1.015981,1.018498,1.006228,1.004361,1.022296,1.030242,1.025136,1.012947,1.027436,1.02515,1.030953,1.0481,1.049745,1.046097,1.065162,1.007634
8.091666,1.045576,1.06164,1.043647,1.016448,1.01625,1.018779,1.006475,1.004593,1.022377,1.030555,1.025439,1.013238,1.027736,1.025413,1.031154,1.048282,1.049901,1.046265,1.065346,1.007784
8.101666,1.045684,1.061829,1.043823,1.016677,1.016505,1.019046,1.00671,1.004813,1.022454,1.030851,1.025725,1.013512,1.028018,1.02566,1.031335,1.048445,1.05004,1.046417,1.065511,1.007916
8.111666,1.045786,1.062007,1.043987,1.016892,1.016746,1.019297,1.006932,1.005021,1.022529,1.03113,1.025996,1.01377,1.028284,1.025891,1.031499,1.048588,1.050161,1.046554,1.065659,1.00803
8.121666,1.045883,1.062176,1.044141,1.017093,1.016973,1.019535,1.007141,1.005218,1.022603,1.031393,1.02625,1.014013,1.028533,1.026106,1.031645,1.048713,1.050266,1.046677,1.065789,1.008128
8.131666,1.045977,1.062336,1.044284,1.01728,1.017187,1.019759,1.007339,1.005403,1.022676,1.03164,1.026489,1.01424,1.028767,1.026305,1.031774,1.048819,1.050356,1.046786,1.065901,1.008209
8.141666,1.046067,1.062488,1.044417,1.017455,1.017387,1.019969,1.007525,1.005578,1.022749,1.03187,1.026712,1.014451,1.028984,1.026489,1.031885,1.048908,1.050431,1.046882,1.065998,1.008274
8.151666,1.046155,1.062633,1.044541,1.017616,1.017575,1.020165,1.007699,1.005743,1.022822,1.032084,1.02692,1.014647,1.029186,1.026658,1.031981,1.04898,1.050492,1.046966,1.066078,1.008323
8.161666,1.046239,1.062771,1.044656,1.017765,1.017749,1.020348,1.007862,1.005897,1.022895,1.032282,1.027113,1.014827,1.029372,1.026812,1.032061,1.049035,1.050539,1.047039,1.066142,1.008356
8.171666,1.046322,1.062903,1.044763,1.017902,1.017911,1.020518,1.008014,1.006042,1.02297,1.032464,1.02729,1.014993,1.029542,1.026951,1.032125,1.049074,1.050572,1.0471,1.06619,1.008374
8.181666,1.046403,1.063029,1.044862,1.018026,1.01806,1.020674,1.008154,1.006176,1.023045,1.032629,1.027452,1.015143,1.029696,1.027075,1.032173,1.049097,1.050593,1.04715,1.066223,1.008377
8.191666,1.046482,1.063151,1.044953,1.018138,1.018196,1.020817,1.008284,1.006301,1.023122,1.032779,1.027598,1.015278,1.029835,1.027185,1.032206,1.049105,1.050602,1.047189,1.066241,1.008366
8.201666,1.04656,1.063267,1.045037,1.018238,1.01832,1.020947,1.008403,1.006415,1.0232,1.032913,1.02773,1.015397,1.029958,1.02728,1.032224,1.049097,1.050598,1.047218,1.066243,1.00834
8.211666,1.046637,1.063378,1.045113,1.018326,1.018431,1.021063,1.00851,1.00652,1.023279,1.03303,1.027845,1.015501,1.030065,1.027361,1.032227,1.049074,1.050583,1.047237,1.066231,1.008299
8.221666,1.046713,1.063486,1.045181,1.018401,1.018529,1.021166,1.008606,1.006614,1.02336,1.03313,1.027945,1.015589,1.030156,1.027426,1.032216,1.049036,1.050555,1.047245,1.066204,1.008244
8.231666,1.046788,1.063588,1.045242,1.018463,1.018613,1.021255,1.00869,1.006697,1.023442,1.033214,1.028029,1.015661,1.030231,1.027477,1.032189,1.048983,1.050516,1.047243,1.066161,1.008175
8.241666,1.046862,1.063687,1.045295,1.018513,1.018684,1.021329,1.008763,1.00677,1.023524,1.033281,1.028097,1.015717,1.030289,1.027512,1.032147,1.048914,1.050466,1.047231,1.066104,1.008091
8.251666,1.046935,1.063781,1.04534,1.01855,1.01874,1.021388,1.008822,1.006832,1.023607,1.03333,1.028148,1.015757,1.03033,1.027532,1.03209,1.048831,1.050403,1.047209,1.066032,1.007993
8.261666,1.047006,1.063871,1.045378,1.018573,1.018783,1.021433,1.008869,1.006881,1.023691,1.033362,1.028182,1.01578,1.030354,1.027536,1.032018,1.048733,1.05033,1.047177,1.065945,1.007881
8.271666,1.047076,1.063957,1.045407,1.018583,1.018811,1.021462,1.008903,1.006919,1.023773,1.033375,1.028199,1.015785,1.03036,1.027524,1.031931,1.04862,1.050245,1.047134,1.065843,1.007755
8.281666,1.047145,1.064039,1.045427,1.018578,1.018823,1.021475,1.008923,1.006944,1.023855,1.03337,1.028198,1.015773,1.030349,1.027495,1.031828,1.048492,1.050148,1.047081,1.065725,1.007615
8.291666,1.047211,1.064115,1.045438,1.01856,1.01882,1.021472,1.008929,1.006956,1.023935,1.033347,1.028179,1.015742,1.030319,1.02745,1.03171,1.048349,1.050039,1.047016,1.065593,1.00746
8.301666,1.047275,1.064187,1.04544,1.018526,1.0188,1.021452,1.008919,1.006954,1.024013,1.033304,1.028141,1.015694,1.030271,1.027388,1.031576,1.048191,1.049919,1.046941,1.065445,1.00729
8.311666,1.047336,1.064254,1.045433,1.018477,1.018764,1.021415,1.008894,1.006937,1.024088,1.033241,1.028084,1.015626,1.030204,1.027309,1.031426,1.048018,1.049787,1.046855,1.065281,1.007107
8.321666,1.047394,1.064315,1.045415,1.018412,1.01871,1.021359,1.008854,1.006906,1.024159,1.033159,1.028009,1.01554,1.030118,1.027211,1.031261,1.047829,1.049643,1.046757,1.065102,1.006909
8.331666,1.047449,1.064371,1.045387,1.018331,1.018639,1.021286,1.008796,1.006858,1.024226,1.033056,1.027913,1.015434,1.030012,1.027096,1.031079,1.047626,1.049486,1.046648,1.064908,1.006697
8.341666,1.047499,1.06442,1.045349,1.018233,1.01855,1.021193,1.008721,1.006794,1.024287,1.032933,1.027797,1.015308,1.029885,1.026963,1.030881,1.047407,1.049318,1.046527,1.064697,1.00647
8.351666,1.047545,1.064464,1.045299,1.018119,1.018442,1.021081,1.008629,1.006714,1.024342,1.032789,1.027661,1.015161,1.029739,1.026811,1.030667,1.047172,1.049137,1.046394,1.064472,1.006229
8.361666,1.047585,1.0645,1.045237,1.017988,1.018314,1.020949,1.008518,1.006615,1.024391,1.032623,1.027503,1.014994,1.029572,1.02664,1.030437,1.046923,1.048943,1.046249,1.06423,1.005974
8.371666,1.047619,1.06453,1.045164,1.017838,1.018167,1.020797,1.008388,1.006499,1.024431,1.032436,1.027325,1.014807,1.029384,1.026451,1.03019,1.046658,1.048737,1.046091,1.063973,1.005705
8.381666,1.047647,1.064552,1.045078,1.017671,1.018001,1.020625,1.008239,1.006364,1.024463,1.032228,1.027125,1.014598,1.029175,1.026242,1.029927,1.046378,1.048519,1.04592,1.063701,1.005422
8.391666,1.047667,1.064566,1.04498,1.017486,1.017813,1.020431,1.00807,1.00621,1.024485,1.031998,1.026904,1.014368,1.028946,1.026014,1.029648,1.046083,1.048288,1.045737,1.063413,1.005124
8.401666,1.04768,1.064572,1.044869,1.017283,1.017606,1.020217,1.007881,1.006036,1.024497,1.031745,1.026661,1.014118,1.028695,1.025766,1.029352,1.045774,1.048044,1.045541,1.06311,1.004813
8.411666,1.047685,1.064569,1.044744,1.017061,1.017377,1.019981,1.007671,1.005842,1.024498,1.031472,1.026397,1.013845,1.028423,1.025499,1.029041,1.045449,1.047787,1.045332,1.062791,1.004489
8.421666,1.04768,1.064557,1.044607,1.016821,1.017128,1.019724,1.007441,1.005629,1.024487,1.031176,1.02611,1.013552,1.02813,1.025213,1.028713,1.045111,1.047518,1.04511,1.062458,1.004151
8.431666,1.047666,1.064536,1.044455,1.016562,1.016858,1.019445,1.00719,1.005394,1.024464,1.030859,1.025803,1.013238,1.027816,1.024908,1.028371,1.044758,1.047237,1.044875,1.062111,1.0038
8.441666,1.047642,1.064505,1.04429,1.016285,1.016566,1.019145,1.006918,1.005139,1.024427,1.03052,1.025473,1.012903,1.027481,1.024584,1.028012,1.044391,1.046943,1.044627,1.061749,1.003437
8.451666,1.047607,1.064463,1.044111,1.01599,1.016254,1.018823,1.006625,1.004864,1.024377,1.030161,1.025123,1.012547,1.027127,1.024242,1.027639,1.044011,1.046637,1.044367,1.061373,1.003061
8.461666,1.04756,1.064411,1.043918,1.015676,1.015922,1.018481,1.006312,1.004568,1.024313,1.029781,1.024752,1.012172,1.026752,1.023881,1.027251,1.043617,1.046319,1.044093,1.060984,1.002674
8.471666,1.047501,1.064348,1.043712,1.015345,1.015569,1.018118,1.005978,1.004252,1.024234,1.029381,1.02436,1.011777,1.026358,1.023502,1.02685,1.043211,1.04599,1.043807,1.060582,1.002275
8.481666,1.04743,1.064274,1.043491,1.014996,1.015195,1.017734,1.005623,1.003915,1.024141,1.028961,1.023949,1.011362,1.025945,1.023106,1.026434,1.042793,1.045649,1.043508,1.060167,1.001865
8.491666,1.047347,1.064189,1.043256,1.014631,1.014803,1.01733,1.005249,1.003559,1.024032,1.028523,1.023519,1.01093,1.025514,1.022693,1.026006,1.042364,1.045296,1.043197,1.05974,1.001444
8.501666,1.047249,1.064092,1.043008,1.014248,1.014391,1.016907,1.004855,1.003183,1.023908,1.028066,1.02307,1.010479,1.025065,1.022264,1.025565,1.041923,1.044933,1.042875,1.059303,1.001014
8.511666,1.047138,1.063982,1.042746,1.01385,1.013962,1.016466,1.004443,1.002788,1.023769,1.027593,1.022603,1.010012,1.024599,1.02182,1.025112,1.041472,1.044559,1.04254,1.058854,1.000575
8.521666,1.047014,1.063861,1.042471,1.013437,1.013514,1.016007,1.004012,1.002375,1.023615,1.027103,1.02212,1.009529,1.024118,1.021361,1.024648,1.041012,1.044176,1.042194,1.058396,1.000127
8.531666,1.046875,1.063727,1.042183,1.013009,1.01305,1.015531,1.003564,1.001945,1.023445,1.026597,1.021621,1.009031,1.023622,1.020888,1.024174,1.040542,1.043782,1.041838,1.057928,0.999671
8.541666,1.046721,1.063581,1.041882,1.012567,1.01257,1.015039,1.0031,1.001498,1.02326,1.026078,1.021107,1.008519,1.023112,1.020402,1.02369,1.040064,1.04338,1.04147,1.057451,0.999207
8.551666,1.046554,1.063422,1.041569,1.012112,1.012076,1.014532,1.00262,1.001035,1.02306,1.025546,1.02058,1.007994,1.02259,1.019905,1.023198,1.039578,1.042969,1.041093,1.056967,0.998738
8.561666,1.046371,1.063251,1.041244,1.011645,1.011567,1.014011,1.002126,1.000558,1.022847,1.025002,1.02004,1.007458,1.022056,1.019397,1.022697,1.039085,1.042549,1.040707,1.056475,0.998262
8.571666,1.046175,1.063067,1.040907,1.011168,1.011047,1.013478,1.001619,1.000067,1.022619,1.024447,1.019489,1.006911,1.021512,1.018878,1.02219,1.038586,1.042122,1.040311,1.055978,0.997781
8.581666,1.045964,1.062871,1.04056,1.01068,1.010515,1.012933,1.0011,0.999564,1.022378,1.023883,1.018929,1.006355,1.020959,1.018352,1.021676,1.038082,1.041689,1.039907,1.055475,0.997296
8.591666,1.045739,1.062662,1.040202,1.010183,1.009973,1.012379,1.00057,0.99905,1.022125,1.023311,1.018359,1.005792,1.020398,1.017818,1.021157,1.037573,1.041248,1.039495,1.054967,0.996807
8.601666,1.0455,1.062441,1.039834,1.009679,1.009422,1.011816,1.000031,0.998526,1.02186,1.022734,1.017784,1.005223,1.019831,1.017277,1.020634,1.037061,1.040802,1.039076,1.054455,0.996315
8.611666,1.045248,1.062208,1.039457,1.009169,1.008865,1.011246,0.999484,0.997994,1.021584,1.022151,1.017202,1.004649,1.01926,1.016732,1.020107,1.036546,1.040351,1.03865,1.053941,0.995821
8.621666,1.044983,1.061964,1.039072,1.008653,1.008302,1.010671,0.998931,0.997455,1.021297,1.021565,1.016617,1.004072,1.018685,1.016183,1.019578,1.036028,1.039896,1.038219,1.053424,0.995326
8.631666,1.044705,1.061708,1.038679,1.008133,1.007735,1.010092,0.998373,0.99691,1.021002,1.020977,1.016029,1.003492,1.018108,1.015632,1.019048,1.03551,1.039436,1.037782,1.052907,0.994831
8.641666,1.044416,1.061441,1.03828,1.00761,1.007165,1.009511,0.997812,0.996362,1.020699,1.020389,1.01544,1.002913,1.017531,1.01508,1.018517,1.034991,1.038974,1.037341,1.052389,0.994335
8.651666,1.044117,1.061164,1.037874,1.007086,1.006594,1.008929,0.997249,0.995812,1.020389,1.019802,1.014853,1.002335,1.016954,1.014528,1.017987,1.034473,1.038509,1.036896,1.051871,0.993841
8.661666,1.043807,1.060876,1.037463,1.006562,1.006024,1.008348,0.996686,0.995262,1.020073,1.019219,1.014267,1.00176,1.016381,1.013978,1.017459,1.033956,1.038043,1.036449,1.051355,0.993349
8.671666,1.043488,1.06058,1.037047,1.006039,1.005456,1.00777,0.996125,0.994713,1.019752,1.018639,1.013685,1.00119,1.015811,1.01343,1.016933,1.033441,1.037576,1.035999,1.050841,0.992859
8.681666,1.043161,1.060274,1.036629,1.005518,1.004892,1.007195,0.995568,0.994166,1.019428,1.018066,1.013109,1.000625,1.015247,1.012887,1.016411,1.03293,1.037108,1.035548,1.05033,0.992373
8.691666,1.042827,1.059961,1.036207,1.005002,1.004334,1.006627,0.995016,0.993624,1.019102,1.0175,1.01254,1.000067,1.01469,1.01235,1.015893,1.032422,1.036641,1.035096,1.049823,0.99189
8.701666,1.042486,1.05964,1.035784,1.00449,1.003782,1.006066,0.99447,0.993088,1.018776,1.016943,1.01198,0.999519,1.014141,1.011819,1.015381,1.031918,1.036176,1.034645,1.04932,0.991412
8.711666,1.042141,1.059314,1.03536,1.003985,1.003239,1.005515,0.993933,0.99256,1.01845,1.016396,1.011429,0.998981,1.013603,1.011297,1.014875,1.031421,1.035712,1.034195,1.048822,0.99094
8.721666,1.041793,1.058981,1.034937,1.003488,1.002707,1.004974,0.993405,0.992041,1.018125,1.015861,1.01089,0.998454,1.013075,1.010784,1.014376,1.030929,1.035251,1.033747,1.048331,0.990474
8.731666,1.041442,1.058644,1.034515,1.003,1.002185,1.004445,0.992889,0.991533,1.017804,1.015339,1.010364,0.99794,1.012559,1.010281,1.013885,1.030444,1.034794,1.033301,1.047846,0.990014
8.741666,1.04109,1.058303,1.034096,1.002522,1.001677,1.003929,0.992386,0.991038,1.017487,1.014831,1.009852,0.997441,1.012058,1.00979,1.013404,1.029966,1.03434,1.032859,1.047369,0.989562
8.751666,1.040739,1.05796,1.033679,1.002056,1.001183,1.003429,0.991897,0.990556,1.017176,1.014339,1.009356,0.996957,1.011571,1.009312,1.012932,1.029497,1.033892,1.032422,1.0469,0.989118
8.761666,1.04039,1.057615,1.033267,1.001601,1.000705,1.002945,0.991423,0.990089,1.016872,1.013863,1.008876,0.996489,1.0111,1.008848,1.01247,1.029037,1.033449,1.03199,1.046439,0.988682
8.771666,1.040044,1.057269,1.032861,1.001161,1.000243,1.002478,0.990967,0.989639,1.016576,1.013406,1.008414,0.996039,1.010646,1.008399,1.01202,1.028587,1.033013,1.031564,1.045988,0.988255
8.781666,1.039703,1.056924,1.032461,1.000735,0.9998,1.00203,0.990529,0.989207,1.016289,1.012967,1.007971,0.995608,1.01021,1.007965,1.011582,1.028146,1.032584,1.031144,1.045546,0.987838
8.791666,1.039367,1.056581,1.032068,1.000325,0.999376,1.001603,0.990111,0.988794,1.016013,1.012547,1.007548,0.995197,1.009793,1.007548,1.011157,1.027717,1.032162,1.030733,1.045115,0.987431
8.801666,1.03904,1.05624,1.031684,0.999931,0.998972,1.001195,0.989713,0.988401,1.015748,1.012149,1.007146,0.994806,1.009395,1.007148,1.010745,1.027299,1.031748,1.03033,1.044695,0.987034
8.811666,1.038721,1.055904,1.031308,0.999554,0.99859,1.00081,0.989336,0.988029,1.015495,1.011772,1.006765,0.994436,1.009018,1.006767,1.010347,1.026892,1.031344,1.029935,1.044286,0.986648
8.821666,1.038413,1.055572,1.030943,0.999196,0.998229,1.000448,0.988982,0.987679,1.015257,1.011416,1.006406,0.994088,1.008662,1.006405,1.009963,1.026498,1.030949,1.029551,1.043889,0.986273
8.831666,1.038116,1.055246,1.030589,0.998857,0.997891,1.000108,0.988651,0.987352,1.015032,1.011083,1.006071,0.993762,1.008328,1.006062,1.009594,1.026117,1.030564,1.029178,1.043504,0.98591
8.841666,1.037832,1.054928,1.030247,0.998537,0.997577,0.999793,0.988344,0.987048,1.014823,1.010774,1.005759,0.993459,1.008016,1.005739,1.009241,1.02575,1.03019,1.028815,1.043132,0.985559
8.851666,1.037563,1.054618,1.029918,0.998237,0.997287,0.999503,0.988061,0.986769,1.014629,1.010488,1.005471,0.99318,1.007727,1.005437,1.008904,1.025396,1.029828,1.028465,1.042772,0.98522
8.861666,1.037308,1.054317,1.029602,0.997958,0.997021,0.999237,0.987803,0.986514,1.014452,1.010226,1.005207,0.992924,1.007461,1.005155,1.008583,1.025056,1.029477,1.028127,1.042426,0.984894
8.871666,1.03707,1.054027,1.029301,0.9977,0.99678,0.998997,0.987571,0.986284,1.014293,1.009987,1.004968,0.992693,1.007219,1.004895,1.008279,1.024731,1.029139,1.027802,1.042094,0.98458
8.881666,1.036849,1.053748,1.029014,0.997464,0.996564,0.998782,0.987364,0.98608,1.01415,1.009774,1.004754,0.992486,1.006999,1.004656,1.007992,1.024421,1.028813,1.027491,1.041776,0.98428
8.891666,1.036647,1.053482,1.028743,0.997249,0.996373,0.998594,0.987183,0.985901,1.014026,1.009584,1.004565,0.992302,1.006804,1.00444,1.007722,1.024126,1.028501,1.027194,1.041471,0.983993
8.901666,1.036464,1.053228,1.028489,0.997056,0.996208,0.998431,0.987028,0.985748,1.01392,1.009419,1.004401,0.992143,1.006632,1.004245,1.00747,1.023846,1.028203,1.026912,1.041182,0.983719
